,fips,state,county,percent_fair_or_poor_health,average_number_of_mentally_unhealthy_days,percent_smokers,percent_adults_with_obesity,food_environment_index,percent_excessive_drinking,num_driving_deaths,num_uninsured,num_primary_care_physicians,num_dentists,dentist_rate,num_mental_health_providers,mental_health_provider_rate,preventable_hospitalization_rate,percent_some_college,percent_children_in_poverty,num_households_CHR,num_associations,annual_average_violent_crimes,injury_death_rate,percent_severe_housing_problems,severe_housing_cost_burden,inadequate_facilities,num_deaths_3,infant_mortality_rate,num_food_insecure,num_limited_access,num_drug_overdose_deaths,drug_overdose_mortality_rate,num_uninsured_2,percent_uninsured_2,num_uninsured_3,other_primary_care_provider_rate,percent_disconnected_youth,median_household_income,segregation_index_2,num_deaths_5,firearm_fatalities_rate,num_homeowners,num_households_with_severe_cost_burden,percent_severe_housing_cost_burden,percent_65_and_over,num_black,num_american_indian_alaska_native,percent_american_indian_alaska_native,num_asian,num_native_hawaiian_other_pacific_islander,num_not_proficient_in_english,num_minorities,num_institutionalized_in_group_quarters,percentile_rank_age_65_and_older,percentile_rank_age_17_and_younger,percentile_rank_minorities,percentile_rank_multi_unit_housing,percentile_rank_mobile_homes,percentile_rank_institutionalized_in_group_quarters,percentile_rank_housing_and_transportation,percentile_rank_social_vulnerability
44,01089,Alabama,Madison,19.257825328,4.6548938057,16.820172701,32.9,7.5,15.580258807,181.0,28477.0,319.0,199.0,54.29459,526.0,143.51234,5439.0,73.195343377,16.9,78584.0,390,2154.5,63.257863887,11.943551268,10.677959967,0.671668453,200.0,7.4841481584,48830,25001.492881,185.0,17.058049002,26337.0,11.833237482,2430.0,116.50146,6.2695924765,63755.0,39.969107161,299.0,17.282652468,97650,15531.0,11.047094723,15.040147987,89566,2968,0.8097806662,9815,422,3762,120982,8478,0.1748,0.4954,0.7482,0.8777,0.1964,0.5896,0.3582,0.3034
45,01091,Alabama,Marengo,26.241737437,5.2349503959,21.356000347,42.2,5.5,11.869802712,31.0,1509.0,7.0,5.0,26.22469,7.0,36.71457,4803.0,50.736425588,34.5,4468.0,33,88.0,93.636770753,18.098159509,16.774611399,2.2085889571,53.32142857142857,8.298313053497369,4330,2655.4936594,59.10526315789474,16.071850121671055,1396.0,12.558474271,125.0,62.93926,10.269195110502778,37733.0,28.801919902,70.83333333333333,16.284655783,5533,1045.0,15.490661133,19.600335676,9738,46,0.2412671772,58,35,10,10946,230,0.6332,0.5737,0.907,0.4578,0.8542,0.2085,0.6011,0.8937
46,01093,Alabama,Marion,22.256504668,4.9478478149,19.060203607,36.8,7.9,14.034900074,31.0,2625.0,10.0,5.0,16.79938,3.0,10.07963,8236.0,55.606441129,27.4,6260.0,31,89.0,93.312804516,11.133360032,9.3897477624,0.8810572687,16.0,11.03117506,3990,1001.6180387,59.10526315789474,16.071850121671055,2446.0,14.475942475,198.0,70.5574,14.847161572,37887.0,30.003377227,30.0,20.662121,9203,1108.0,9.5042031223,21.23777845,1126,126,0.4233444209,97,19,145,2405,590,0.7593,0.3133,0.2958,0.3187,0.8039,0.5002,0.3862,0.6256
47,01095,Alabama,Marshall,22.394653056,5.0519317823,21.017853481,34.4,8.0,14.196560839,83.0,12263.0,53.0,34.0,35.3765,234.0,243.47356,6189.0,52.029932909,27.9,23391.0,98,272.0,87.572846117,13.929193268,10.687768082,1.0301799187,49.0,6.148440931,11520,4825.3656583,42.0,14.643636643,11461.0,20.797720798,890.0,75.95543,7.6269430052,46233.0,26.62089659,84.0,16.380532367,24555,3962.0,12.020631068,17.037946498,2310,1078,1.1216431344,705,261,3549,16693,1060,0.4091,0.7921,0.5371,0.2913,0.6377,0.2009,0.3961,0.7876
48,01097,Alabama,Mobile,22.399091396,5.154593676,19.369969149,36.3,6.4,15.193298105,375.0,40073.0,278.0,211.0,50.99612,382.0,92.32472,6431.0,59.526485353,31.4,97599.0,483,2273.0,81.859429463,16.618047452,14.783243225,0.7649423052,293.0,9.3805217753,74120,42397.450221,172.0,13.842523589,37589.0,15.248283052,2780.0,111.41805,9.3807423741,43598.0,50.62611551,323.0,23.925914563,101120,21814.0,14.773927884,16.202988711,147900,3885,0.938956924,8548,179,2858,174620,10478,0.2311,0.7033,0.8287,0.8427,0.3824,0.6059,0.7485,0.787
49,01099,Alabama,Monroe,30.016195849,5.2996300729,23.257538963,41.8,5.0,11.230333142,31.0,2163.0,8.0,5.0,23.7338,18.0,85.44169,5990.0,40.808902204,31.6,4920.0,27,104.5,92.055344789,10.523150932,11.523742027,0.5411906194,19.0,13.367281986,5240,2961.8220103,59.10526315789474,16.071850121671055,2020.0,16.324551479,160.0,42.72084,10.269195110502778,39556.0,32.74652615,14.0,19.526891319,4962,771.0,12.884358289,20.292400437,8630,283,1.3433331751,99,9,18,9962,240,0.5524,0.6269,0.8571,0.2923,0.8395,0.1939,0.4091,0.7491
50,01101,Alabama,Montgomery,23.875086222,4.6665803568,19.68315291,37.7,5.5,13.851006741,163.0,20236.0,221.0,168.0,74.41432,324.0,143.51333,6020.0,62.194804773,31.3,53135.0,341,1200.0,70.174446249,18.304164821,16.559503666,0.8916703589,201.0,9.2442049519,47040,33423.099909,48.0,7.0717398543,18933.0,14.337316552,1448.0,124.46681,9.7494596974,49640.0,47.990036502,131.0,27.486464463,52626,14672.0,16.990724121,15.136669871,132174,760,0.336636207,7203,215,3047,145662,6909,0.1544,0.6036,0.9481,0.8306,0.1691,0.6784,0.7383,0.8093
51,01103,Alabama,Morgan,20.554282339,4.6675274369,18.855706149,32.4,7.9,13.550369498,73.0,11202.0,58.0,62.0,52.0619,172.0,144.4298,6098.0,55.908753459,20.1,27150.0,149,215.5,80.356858265,13.440918445,11.376389042,0.487382216,55.0,7.5265491288,15380,4880.2127447,54.0,15.12948316,10445.0,14.872561583,852.0,68.85607,6.0894709985,52797.0,46.178823159,132.0,21.473231436,32928,4451.0,10.176970916,17.468447967,15076,1311,1.100857342,836,182,2348,27953,1912,0.3464,0.5903,0.6227,0.731,0.5342,0.3935,0.5002,0.7192
52,01105,Alabama,Perry,35.429054078,5.8770634003,26.003088568,43.4,4.9,9.6865672713,12.0,776.0,3.0,2.0,21.88184,3.0,32.82276,5342.0,54.639709694,52.8,2069.0,10,22.0,77.843933433,17.8125,14.876033058,0.9375,10.0,8.298313053497369,2770,517.38279524,59.10526315789474,16.071850121671055,727.0,15.054876786,52.0,54.7046,10.269195110502778,26814.0,19.64016455,70.83333333333333,20.442520716992185,2240,476.0,18.47826087,19.409190372,6172,24,0.2625820569,55,4,26,6936,777,0.659,0.5005,0.9694,0.7294,0.8822,0.9004,0.9997,1.0
53,01107,Alabama,Pickens,26.593264751,5.0023225062,21.199123041,34.9,7.1,12.329013326,22.0,1708.0,8.0,3.0,15.04664,3.0,15.04664,6592.0,53.347947389,30.8,3987.0,20,35.0,84.589886591,14.238845144,13.188307274,0.3280839895,18.0,15.625,3810,176.16568462,11.0,18.200469903,1579.0,14.614957423,143.0,15.04664,10.269195110502778,37586.0,34.963824997,70.83333333333333,9.8360333245,5569,782.0,11.427736373,19.02397432,7940,48,0.2407463136,67,67,323,9048,1005,0.5651,0.2919,0.8542,0.3461,0.7956,0.8106,0.8777,0.9379
54,01109,Alabama,Pike,24.554163207,5.054337662,20.604656176,36.2,6.2,15.009512824,39.0,3383.0,16.0,9.0,26.99622,16.0,47.99328,5568.0,59.649842703,30.6,6502.0,35,187.5,61.325349013,15.78125,15.401459854,0.3125,14.0,8.298313053497369,6980,2074.0663213,59.10526315789474,16.071850121671055,3188.0,15.981552035,222.0,80.98866,7.7569736339,37259.0,22.301019421,18.0,16.233180621,6845,1754.0,16.404788627,14.958905753,12440,236,0.7079008939,710,30,458,14455,1897,0.2162,0.2025,0.8421,0.7351,0.8523,0.8373,0.9573,0.9153
55,01111,Alabama,Randolph,21.389294498,4.9027243305,18.998357528,37.4,7.2,14.006823481,27.0,2345.0,7.0,3.0,13.20132,6.0,26.40264,3494.0,49.543831813,31.4,4898.0,21,44.5,95.337299836,15.132336018,12.19941349,1.0356731876,10.0,8.298313053497369,3450,1561.6316388,14.0,20.574015019,2176.0,16.790123457,183.0,70.40704,10.269195110502778,40546.0,25.077081129,29.0,21.18606663,6345,859.0,10.934317719,20.352035204,4400,107,0.4708470847,89,26,58,5555,473,0.7011,0.4419,0.6371,0.3053,0.8465,0.5336,0.8077,0.8029
56,01113,Alabama,Russell,25.463148765,5.0158829596,21.791319835,45.1,6.6,13.287645914,91.0,5458.0,15.0,15.0,25.96009,24.0,41.53615,5042.0,61.467441149,31.6,13857.0,57,305.5,88.617902869,16.789791807,13.383665065,1.5222744571,44.0,9.2039399322,11220,2936.8129583,18.0,10.404744564,5167.0,14.886628828,327.0,22.49875,10.481586402,39104.0,37.993014518,52.0,24.63509269,13601,3360.0,15.595989603,14.329970059,25861,359,0.6213115038,507,162,560,30071,623,0.1165,0.8255,0.8886,0.674,0.6418,0.1818,0.7953,0.8892
57,01115,Alabama,St. Clair,19.272571246,4.6043761162,18.335301284,36.6,8.4,15.148344211,98.0,7286.0,15.0,26.0,29.31559,18.0,20.29541,6284.0,55.491864721,15.0,19925.0,76,260.5,95.286074784,10.556079171,9.323786794,0.7068803016,44.0,6.734006734,10160,1310.6198783,84.0,31.709121657,6786.0,12.920792079,556.0,50.73853,10.269195110502778,57284.0,25.914000225,84.0,16.64086952,25397,3110.0,10.06700547,16.617431503,8271,319,0.3596797835,790,67,391,11858,2091,0.2833,0.5651,0.4556,0.334,0.859,0.5887,0.241,0.3289
58,01117,Alabama,Shelby,16.489439968,4.1430652633,15.561157468,35.0,8.6,17.049655133,116.0,14209.0,172.0,110.0,50.9951,172.0,79.73779,5125.0,76.467547284,8.9,50258.0,238,418.5,60.551387186,10.554385041,9.4728445124,0.4608901765,89.0,6.3770906028,19340,8393.4927163,114.0,17.814337104,12861.0,9.9107638247,1516.0,54.70383,5.6363309998,75663.0,25.92092223,154.0,13.455863819,62406,7014.0,9.1641950952,15.338862438,27807,851,0.394516636,4871,125,3147,43464,2938,0.1394,0.7612,0.5874,0.8214,0.3922,0.3289,0.1617,0.1073
59,01119,Alabama,Sumter,33.63301606,5.4345816297,22.491914972,42.8,4.6,10.719737866,30.0,1091.0,7.0,2.0,15.7592,2.0,15.7592,5643.0,56.98017714,48.1,2522.0,12,57.0,106.66749115,23.258196721,22.649294245,1.4344262295,13.0,8.298313053497369,3620,1427.6202494,59.10526315789474,16.071850121671055,1014.0,14.001657001,88.0,15.7592,10.269195110502778,27859.0,27.094271534,70.83333333333333,24.734490701,3278,820.0,18.283166109,18.012764952,9063,17,0.1339531952,256,4,47,10020,851,0.3894,0.192,0.9787,0.8555,0.937,0.8606,0.9729,0.9748
60,01121,Alabama,Talladega,23.197124311,4.9750953639,23.159862261,38.8,7.0,13.932033355,110.0,6501.0,25.0,23.0,28.81195,15.0,18.7904,5467.0,52.011855126,26.4,16994.0,99,378.0,101.44711323,13.175460903,11.328061965,1.0807374444,48.0,8.4345479082,13930,4817.8620413,37.0,15.416923615,6123.0,13.124557906,424.0,53.86581,10.667652131,41630.0,28.2526784,76.0,25.361778308,22392,3482.0,11.634589682,18.001202586,25998,326,0.4083780127,525,22,378,29570,3255,0.3789,0.453,0.773,0.4292,0.8542,0.7638,0.8074,0.8841
61,01123,Alabama,Tallapoosa,22.847306752,4.9791423992,18.180067185,36.0,7.2,13.18244811,39.0,3778.0,20.0,11.0,27.16251,12.0,29.63182,4305.0,49.884151993,30.7,8541.0,57,258.0,86.801298587,17.074663403,13.070669168,1.4687882497,27.0,8.0567193039,6770,1799.8730213,19.0,15.585907059,3526.0,15.074818298,278.0,86.42616,28.0202113,42205.0,35.233149437,37.0,22.558529576,11982,2065.0,13.442260122,21.5596217,10845,173,0.4271921377,251,24,92,12667,620,0.7109,0.3534,0.7074,0.6186,0.7246,0.3613,0.8997,0.9093
62,01125,Alabama,Tuscaloosa,20.262329983,5.0443285927,17.872632402,34.6,7.1,16.051988082,193.0,15936.0,150.0,100.0,47.86727,276.0,132.11368,5853.0,64.304939259,20.9,42806.0,230,819.0,60.932234026,17.057069847,15.209563589,0.6388415673,137.0,9.2280905398,33580,12641.043494,92.0,14.771428204,15015.0,11.727262077,1069.0,96.21322,3.4945600757,52557.0,49.148213629,115.0,14.57708948,45708,10555.0,15.220118531,13.279817721,66527,699,0.3345922426,3394,138,1827,74957,10393,0.078,0.2986,0.7803,0.9545,0.4667,0.8157,0.9131,0.6253
63,01127,Alabama,Walker,24.371718875,5.3784295595,22.68098456,39.6,7.5,13.836303082,98.0,5978.0,26.0,30.0,47.08763,29.0,45.51804,6561.0,52.907894737,24.7,14223.0,94,292.0,112.20985407,12.264338162,10.118688393,0.8136535027,54.0,9.4689936873,9470,3491.9450445,33.0,17.12186618,5587.0,14.984980152,430.0,75.34021,6.1056627649,45434.0,30.509477071,78.0,25.347680533,19045,2406.0,10.229156924,19.323193797,3863,355,0.5572036226,386,69,372,6845,903,0.5845,0.4508,0.3757,0.1044,0.9236,0.3063,0.3782,0.78
64,01129,Alabama,Washington,23.040858822,4.9650050426,20.790092076,32.9,7.2,13.989782316,20.0,1859.0,3.0,2.0,12.2115,4.0,24.42301,5311.0,49.56622325,25.8,3685.0,25,40.5,127.24631766,10.057236304,6.7283431455,1.9460343418,16.0,8.298313053497369,2890,630.02671836,59.10526315789474,16.071850121671055,1710.0,17.545659758,166.0,54.95176,10.269195110502778,44424.0,33.119125975,13.0,21.607865263,5034,425.0,7.7526450201,19.111002564,3821,1287,7.8581023324,148,18,84,5908,150,0.4352,0.6301,0.7539,0.0271,0.9548,0.1238,0.1251,0.7364
65,01131,Alabama,Wilcox,29.441866053,5.2067846211,22.066630151,47.7,2.5,10.998896536,25.0,894.0,4.0,1.0,9.40999,1.0,9.40999,4464.0,39.448051948,50.6,2590.0,7,71.5,106.44350236,12.664907652,13.013493253,0.6332453826,53.32142857142857,8.298313053497369,3200,3555.2358616,59.10526315789474,16.071850121671055,824.0,13.669542137,77.0,47.04997,10.269195110502778,25385.0,17.867719054,70.83333333333333,20.187560792,2471,323.0,11.02765449,19.441046391,7517,24,0.2258398419,25,2,68,8069,259,0.5524,0.6192,0.9742,0.0926,0.9819,0.575,0.5798,0.8711
66,01133,Alabama,Winston,21.431419816,5.0130055826,19.647968099,37.8,8.0,13.560039413,30.0,2359.0,10.0,4.0,16.90617,2.0,8.45309,13447.0,53.070926032,27.6,4963.0,22,23.5,78.84979952,10.492845787,8.4809447128,0.5299417064,15.0,8.298313053497369,3140,650.05334529,59.10526315789474,16.071850121671055,2197.0,16.041179907,178.0,42.26543,10.269195110502778,41156.0,28.903441189,19.0,12.582414817,7426,760.0,8.7790227562,21.559594252,188,206,0.8706677937,87,48,112,1375,369,0.7529,0.297,0.1964,0.2178,0.9004,0.3734,0.5186,0.7421
67,02013,Alaska,Aleutians East,16.83452091,2.7837432156,16.646810923,50.5,5.3,16.625796119,18.7,857.0,26.92,1.0,28.4495,3.0,85.34851,2924.3125,49.049049049,12.5,482.0,0,285.6666666666667,128.31153117152172,12.658227848,8.4810126582,1.7721518987,42.36363636363637,7.211631797116667,420,1097.3871781,66.8,19.9568409146,812.0,29.156193896,49.0,142.24751,15.279745700133333,70081.0,29.402087290710526,63.92857142857143,29.498023705769235,532,73.0,10.20979021,9.2176386913,366,692,19.687055477,1524,42,434,2807,1443,0.0022,0.0035,0.9895,0.54,0.1493,0.9994,0.9121,0.5307
68,02016,Alaska,Aleutians West,15.172626467,2.5328176099,15.142823345,44.3,7.6,19.197816013,4.0,1051.0,2.0,6.0,104.84012,7.0,122.31347,2924.3125,52.861771058,8.1,918.0,0,13.0,41.980059472,18.987341772,6.0965283658,2.8691983122,42.36363636363637,7.211631797116667,710,476.80279753,66.8,19.9568409146,944.0,20.861878453,116.0,227.15359,15.279745700133333,82633.0,10.555794977,63.92857142857143,29.498023705769235,331,64.0,8.5790884718,6.8845011358,371,674,11.777040014,2359,135,457,4226,1593,0.001,0.0232,0.9768,0.9599,0.0672,0.9933,0.9955,0.4537
69,02020,Alaska,Anchorage,14.991107133,3.2314159507,15.041432026,31.8,8.0,21.4687602,114.0,32847.0,325.0,363.0,124.51207,1203.0,412.63918,2794.0,70.964641724,12.1,72562.0,333,3022.0,84.378460309,16.218919691,12.127293578,0.7240163856,171.0,5.3795205075,36130,14923.511278,171.0,19.342009714,27445.0,14.687387951,5864.0,197.22986,7.3110893032,82113.0,30.967781278,328.0,21.701169504,64827,13419.0,12.816129279,11.090492492,15883,25865,8.8719137814,29418,7827,6608,120193,8234,0.0159,0.8157,0.8109,0.9032,0.1869,0.6412,0.7857,0.4005
70,02050,Alaska,Bethel,23.963874681,4.5954752699,30.418017102,31.0,2.9,21.590287751,10.0,3267.0,18.0,26.0,142.73166,403.0,2212.3408,2625.0,35.72794899,41.2,6331.0,7,285.6666666666667,175.41132846,60.263446762,8.0932482956,35.675082327,31.0,8.9562521529,3870,7143.3501704,66.8,19.9568409146,2800.0,27.330405076,511.0,186.6491,14.202657807,44304.0,58.040816622,38.0,27.754957035,2784,409.0,10.166542381,7.6965305226,166,15263,83.788976724,174,43,440,16021,612,0.0022,0.9981,0.9949,0.6125,0.113,0.716,0.9179,0.9628
71,02060,Alaska,Bristol Bay,15.385269417,3.6321178727,18.137643625,41.8,6.9,21.155216474,2.0,128.0,0.0,1.0,114.02509,0.0,0.0,1567.0,61.061946903,15.2,194.0,0,0.0,222.66755734,15.277777778,7.7777777778,2.2222222222,42.36363636363637,7.211631797116667,110,176.10243362,66.8,19.9568409146,104.0,18.374558304,25.0,342.07526,15.279745700133333,77257.0,29.402087290710526,63.92857142857143,29.498023705769235,176,12.0,4.0404040404,14.481185861,7,286,32.611174458,12,3,0,442,48,0.007,0.6173,0.866,0.3572,0.1815,0.8138,0.8402,0.2996
72,02068,Alaska,Denali,13.489019208,3.2666213367,17.574687699,25.3,6.0,22.985701074,11.0,248.0,26.92,0.0,0.0,113.89285714285714,425.49868107142856,2924.3125,72.370766488,7.3,241.0,0,285.6666666666667,128.31153117152172,26.241134752,6.2411347518,16.312056738,42.36363636363637,7.211631797116667,330,418.76963521,66.8,19.9568409146,213.0,15.367965368,38.0,145.7018,15.279745700133333,75477.0,29.402087290710526,63.92857142857143,29.498023705769235,499,28.0,4.6280991736,11.898980087,44,109,5.2938319573,110,1,10,313,509,0.0048,0.0672,0.4782,0.3687,0.4253,0.9892,0.6199,0.0232
73,02070,Alaska,Dillingham,23.024200864,4.4665367541,26.930817177,35.6,4.8,21.592889604,2.0,783.0,13.0,7.0,140.0,36.0,720.0,5919.0,48.793774319,31.6,1518.0,0,285.6666666666667,140.72614692,37.818181818,8.5588880761,14.909090909,11.0,7.211631797116667,820,1560.6162051,66.8,19.9568409146,647.0,21.711409396,150.0,100.0,20.454545455,54524.0,49.849119434,63.92857142857143,29.498023705769235,856,121.0,9.9588477366,9.4,36,3617,72.34,45,12,38,4142,265,0.0083,0.9828,0.9869,0.4148,0.0723,0.8233,0.8816,0.8481
74,02090,Alaska,Fairbanks North Star,11.956412748,3.2011142549,15.853578868,30.0,7.7,22.848799388,48.0,11342.0,78.0,135.0,136.40359,544.0,549.65596,2113.0,72.445739352,9.4,23894.0,97,285.6666666666667,82.686591727,23.792663929,14.066277912,6.8120662796,77.0,5.8326804213,12470,7100.7936051,39.0,13.031318602,9404.0,15.154542818,2106.0,169.74669,6.9133794225,74268.0,21.457735395,119.0,25.287646984,21363,4938.0,13.933015434,10.310090835,4850,7830,7.9114083924,3455,540,589,28517,4203,0.0067,0.7701,0.6867,0.8233,0.192,0.7714,0.8255,0.3486
75,02100,Alaska,Haines,12.712832703,3.3150408646,16.117828598,27.0,7.6,20.680945722,1.0,357.0,7.0,2.0,80.84074,6.0,242.52223,695.0,71.359223301,16.4,533.0,0,4.0,128.31153117152172,25.213675214,5.0,16.239316239,42.36363636363637,7.211631797116667,340,186.61982089,66.8,19.9568409146,303.0,19.561007101,58.0,40.42037,15.279745700133333,58943.0,29.402087290710526,63.92857142857143,29.498023705769235,692,31.0,3.249475891,22.06952304,15,259,10.468876314,26,0,18,584,59,0.4273,0.0853,0.6164,0.461,0.0844,0.5756,0.716,0.1576
76,02105,Alaska,Hoonah-Angoon,17.067995134,3.7915674166,20.073737701,32.2,4.3,18.300047182,18.7,381.0,26.92,0.0,0.0,6.0,278.94003,2924.3125,49.774774775,27.6,329.0,0,285.6666666666667,128.31153117152172,20.359281437,6.3778580024,10.179640719,42.36363636363637,7.211631797116667,340,833.51121667,66.8,19.9568409146,325.0,25.570416994,60.0,185.96002,15.279745700133333,51188.0,3.5425101215,63.92857142857143,29.498023705769235,590,34.0,4.6511627907,22.454672245,41,811,37.70339377,32,1,0,1089,140,0.4352,0.1012,0.8905,0.113,0.2346,0.8679,0.7959,0.4435
77,02110,Alaska,Juneau,11.4644241,3.1089788143,16.584870857,27.3,8.2,24.10706807,6.0,3641.0,41.0,32.0,99.64812,214.0,666.39679,2863.0,76.415708397,8.5,6880.0,50,235.5,82.181454179,12.850082372,8.1255161024,1.2355848435,13.0,7.211631797116667,3350,1847.1901113,25.0,25.859839669,3058.0,15.007115866,635.0,115.21814,9.8600508906,79173.0,22.717549967,36.0,16.683453104,8014,1062.0,8.61663286,13.383987793,390,3809,11.861239996,2257,417,352,11168,735,0.0357,0.4594,0.745,0.8867,0.3719,0.5629,0.8949,0.2779
78,02122,Alaska,Kenai Peninsula,14.748128764,3.4959294474,17.338153075,32.7,7.6,21.272407042,35.0,7679.0,46.0,42.0,71.75439,129.0,220.3885,2924.3125,58.205472672,14.5,13162.0,87,285.6666666666667,94.439407676,17.900372439,10.762980949,4.7020484171,29.0,5.23138833,7880,3232.7898512,41.0,23.341075739,6351.0,18.258919587,1425.0,116.17378,8.9248067463,65439.0,23.879536394,85.0,22.322041814,15932,2477.0,11.821696177,17.405566091,384,4659,7.9596125263,1042,186,292,10720,1827,0.2022,0.5686,0.5524,0.5677,0.2346,0.6931,0.7287,0.3645
79,02130,Alaska,Ketchikan Gateway,13.688453856,3.1893414257,16.935100114,38.2,8.1,20.463486674,3.0,1995.0,14.0,11.0,79.03434,38.0,273.02773,2937.0,59.86565911,12.5,3052.0,19,29.5,91.283180712,17.082533589,12.12880833,2.0153550864,42.36363636363637,7.211631797116667,1790,217.50164729,66.8,19.9568409146,1683.0,19.535693558,338.0,143.69881,15.279745700133333,68309.0,23.25868291,17.0,20.285151269,3240,697.0,13.552401322,15.533841069,132,1951,14.017818652,1171,49,157,4857,289,0.1165,0.5123,0.7599,0.9379,0.1391,0.5371,0.9188,0.5065
80,02150,Alaska,Kodiak Island,13.282747242,2.9571111271,15.438973242,34.1,8.1,21.96532612,18.7,2188.0,17.0,10.0,74.93443,43.0,322.21806,2886.0,63.658716499,9.9,3564.0,19,285.6666666666667,57.01754386,21.810250818,12.573932092,1.6357688113,42.36363636363637,7.211631797116667,1580,626.08226746,66.8,19.9568409146,1814.0,21.421823335,407.0,97.41476,15.279745700133333,74109.0,19.231916206,13.0,14.619883041,2405,571.0,14.116192831,10.333458224,137,1710,12.813787936,2968,128,762,6851,331,0.0115,0.9093,0.88,0.8933,0.2652,0.5829,0.8341,0.5103
81,02158,Alaska,Kusilvak,36.931952831,5.8190878193,41.000948612,23.2,1.9,17.419440531,5.0,1369.0,26.92,26.321428571428573,69.06327892857142,10.0,120.4384,2177.0,24.068479355,47.4,3305.0,3,285.6666666666667,253.17700268,70.893371758,7.7411900635,36.023054755,24.0,13.959390863,2230,3120.8237229,66.8,19.9568409146,1149.0,25.653047555,235.0,36.13152,24.699828473,32728.0,29.402087290710526,45.0,63.908757958,1257,148.0,10.299234516,5.9737444297,34,7658,92.231723473,41,1,87,7695,149,0.0006,0.9997,0.999,0.0834,0.0462,0.4763,0.5374,0.8988
82,02164,Alaska,Lake and Peninsula,21.619199745,4.2476552523,28.301188773,37.8,3.5,20.771008903,18.7,366.0,0.0,0.0,0.0,2.0,126.02394,2924.3125,51.800554017,23.7,372.0,0,285.6666666666667,213.48737913,29.787234043,5.9574468085,19.14893617,42.36363636363637,7.211631797116667,230,709.75157637,66.8,19.9568409146,299.0,29.9,71.0,189.03592,15.279745700133333,49403.0,29.402087290710526,63.92857142857143,29.498023705769235,294,18.0,4.8387096774,10.207939509,16,976,61.49968494,50,5,4,1125,80,0.0013,0.9771,0.9831,0.0357,0.0408,0.837,0.6998,0.8007
83,02170,Alaska,Matanuska-Susitna,13.213902876,3.2855711036,17.50057946,34.4,7.6,21.094187076,94.0,13772.0,48.0,53.0,49.25193,156.0,144.96794,2854.0,58.76688653,11.8,27781.0,85,285.6666666666667,85.413268816,19.811932555,11.99216838,4.2639429313,49.0,3.910558508,12900,6784.9262252,58.0,18.209960849,11076.0,17.24186242,2879.0,73.41325,11.669397415,74649.0,15.056181094,114.0,20.483725101,23744,4040.0,13.505382095,11.907815259,1233,7385,6.862745098,1884,426,816,19366,1883,0.0226,0.9284,0.5667,0.3989,0.1391,0.4893,0.2767,0.2537
